mes,semana,regiao,estado,sexo,raca_cor,faixa_renda_dinheiro,respondentes
8,4,Norte,AC,M,Parda,0 a 100,3
8,4,Norte,AC,M,Parda,101 a 300,7
8,4,Norte,AC,M,Parda,301 a 600,16
8,4,Norte,AC,M,Parda,601 a 800,17
8,4,Norte,AC,M,Parda,801 a 1.600,102
8,4,Norte,AC,M,Parda,1.601 a 3.000,45
8,4,Norte,AC,M,Parda,3.001 a 10.000,26
8,4,Norte,AC,M,Parda,10.001 a 50.000,3
8,4,Norte,AC,M,Indígena,Não aplicável,1
8,4,Norte,AC,M,Indígena,1.601 a 3.000,1
8,4,Norte,AC,F,Branca,Não aplicável,131
8,4,Norte,AC,F,Branca,301 a 600,1
8,4,Norte,AC,F,Branca,601 a 800,1
8,4,Norte,AC,F,Branca,801 a 1.600,23
8,4,Norte,AC,F,Branca,1.601 a 3.000,19
8,4,Norte,AC,F,Branca,3.001 a 10.000,10
8,4,Norte,AC,F,Preta,Não aplicável,21
8,4,Norte,AC,F,Preta,301 a 600,2
8,4,Norte,AC,F,Preta,601 a 800,1
8,4,Norte,AC,F,Preta,801 a 1.600,8
8,4,Norte,AC,F,Preta,1.601 a 3.000,1
8,4,Norte,AC,F,Preta,3.001 a 10.000,3
8,4,Norte,AC,F,Amarela,Não aplicável,4
8,4,Norte,AC,F,Amarela,801 a 1.600,3
8,4,Norte,AC,F,Parda,Não aplicável,439
8,4,Norte,AC,F,Parda,0 a 100,1
8,4,Norte,AC,F,Parda,101 a 300,9
8,4,Norte,AC,F,Parda,301 a 600,8
8,4,Norte,AC,F,Parda,601 a 800,9
8,4,Norte,AC,F,Parda,801 a 1.600,90
8,4,Norte,AC,F,Parda,1.601 a 3.000,26
8,4,Norte,AC,F,Parda,3.001 a 10.000,17
8,4,Norte,AC,F,Parda,10.001 a 50.000,1
8,4,Norte,AC,F,Indígena,Não aplicável,4
8,4,Norte,AC,F,Indígena,301 a 600,1
8,4,Norte,AC,F,Indígena,601 a 800,1
8,4,Norte,AC,F,Indígena,801 a 1.600,1
8,4,Norte,AC,F,Indígena,3.001 a 10.000,1
9,1,Norte,AC,M,Branca,Não aplicável,96
9,1,Norte,AC,M,Branca,101 a 300,1
9,1,Norte,AC,M,Branca,301 a 600,1
9,1,Norte,AC,M,Branca,601 a 800,4
9,1,Norte,AC,M,Branca,801 a 1.600,38
9,1,Norte,AC,M,Branca,1.601 a 3.000,14
9,1,Norte,AC,M,Branca,3.001 a 10.000,8
9,1,Norte,AC,M,Branca,10.001 a 50.000,1
9,1,Norte,AC,M,Preta,Não aplicável,38
9,1,Norte,AC,M,Preta,0 a 100,1
9,1,Norte,AC,M,Preta,301 a 600,4
9,1,Norte,AC,M,Preta,601 a 800,1
9,1,Norte,AC,M,Preta,801 a 1.600,14
9,1,Norte,AC,M,Preta,1.601 a 3.000,8
9,1,Norte,AC,M,Amarela,Não aplicável,1
9,1,Norte,AC,M,Parda,Não aplicável,358
9,1,Norte,AC,M,Parda,0 a 100,2
9,1,Norte,AC,M,Parda,101 a 300,3
9,1,Norte,AC,M,Parda,301 a 600,7
9,1,Norte,AC,M,Parda,601 a 800,12
9,1,Norte,AC,M,Parda,801 a 1.600,100
9,1,Norte,AC,M,Parda,1.601 a 3.000,41
9,1,Norte,AC,M,Parda,3.001 a 10.000,25
9,1,Norte,AC,M,Parda,10.001 a 50.000,3
9,1,Norte,AC,M,Indígena,Não aplicável,2
9,1,Norte,AC,F,Branca,Não aplicável,124
9,1,Norte,AC,F,Branca,801 a 1.600,23
9,1,Norte,AC,F,Branca,1.601 a 3.000,11
9,1,Norte,AC,F,Branca,3.001 a 10.000,9
9,1,Norte,AC,F,Branca,10.001 a 50.000,1
9,1,Norte,AC,F,Preta,Não aplicável,49
9,1,Norte,AC,F,Preta,101 a 300,1
9,1,Norte,AC,F,Preta,301 a 600,2
9,1,Norte,AC,F,Preta,801 a 1.600,5
9,1,Norte,AC,F,Preta,1.601 a 3.000,4
9,1,Norte,AC,F,Preta,3.001 a 10.000,2
9,1,Norte,AC,F,Amarela,Não aplicável,2
9,1,Norte,AC,F,Parda,Não aplicável,414
9,1,Norte,AC,F,Parda,101 a 300,10
9,1,Norte,AC,F,Parda,301 a 600,8
9,1,Norte,AC,F,Parda,601 a 800,10
9,1,Norte,AC,F,Parda,801 a 1.600,65
9,1,Norte,AC,F,Parda,1.601 a 3.000,29
9,1,Norte,AC,F,Parda,3.001 a 10.000,12
9,1,Norte,AC,F,Indígena,Não aplicável,4
9,2,Norte,AC,M,Branca,Não aplicável,92
9,2,Norte,AC,M,Branca,0 a 100,1
9,2,Norte,AC,M,Branca,301 a 600,1
9,2,Norte,AC,M,Branca,601 a 800,4
9,2,Norte,AC,M,Branca,801 a 1.600,23
9,2,Norte,AC,M,Branca,1.601 a 3.000,16
9,2,Norte,AC,M,Branca,3.001 a 10.000,6
9,2,Norte,AC,M,Preta,Não aplicável,30
9,2,Norte,AC,M,Preta,301 a 600,2
9,2,Norte,AC,M,Preta,601 a 800,2
9,2,Norte,AC,M,Preta,801 a 1.600,13
9,2,Norte,AC,M,Preta,1.601 a 3.000,3
9,2,Norte,AC,M,Preta,3.001 a 10.000,2
9,2,Norte,AC,M,Preta,10.001 a 50.000,1
9,2,Norte,AC,M,Amarela,Não aplicável,3
9,2,Norte,AC,M,Amarela,3.001 a 10.000,1
9,2,Norte,AC,M,Parda,Não aplicável,355
9,2,Norte,AC,M,Parda,0 a 100,3
9,2,Norte,AC,M,Parda,101 a 300,9
9,2,Norte,AC,M,Parda,301 a 600,8
9,2,Norte,AC,M,Parda,601 a 800,10
9,2,Norte,AC,M,Parda,801 a 1.600,107
9,2,Norte,AC,M,Parda,1.601 a 3.000,46
9,2,Norte,AC,M,Parda,3.001 a 10.000,21
9,2,Norte,AC,M,Parda,10.001 a 50.000,5
9,2,Norte,AC,M,Indígena,Não aplicável,2
9,2,Norte,AC,M,Indígena,801 a 1.600,1
9,2,Norte,AC,F,Branca,Não aplicável,127
9,2,Norte,AC,F,Branca,301 a 600,3
9,2,Norte,AC,F,Branca,601 a 800,1
9,2,Norte,AC,F,Branca,801 a 1.600,23
9,2,Norte,AC,F,Branca,1.601 a 3.000,6
9,2,Norte,AC,F,Branca,3.001 a 10.000,13
9,2,Norte,AC,F,Branca,10.001 a 50.000,1
9,2,Norte,AC,F,Preta,Não aplicável,32
9,2,Norte,AC,F,Preta,101 a 300,1
9,2,Norte,AC,F,Preta,301 a 600,2
9,2,Norte,AC,F,Preta,601 a 800,1
9,2,Norte,AC,F,Preta,801 a 1.600,5
9,2,Norte,AC,F,Preta,1.601 a 3.000,3
9,2,Norte,AC,F,Preta,3.001 a 10.000,4
9,2,Norte,AC,F,Amarela,Não aplicável,2
9,2,Norte,AC,F,Amarela,1.601 a 3.000,1
9,2,Norte,AC,F,Parda,Não aplicável,468
9,2,Norte,AC,F,Parda,101 a 300,4
9,2,Norte,AC,F,Parda,301 a 600,5
9,2,Norte,AC,F,Parda,601 a 800,6
9,2,Norte,AC,F,Parda,801 a 1.600,73
9,2,Norte,AC,F,Parda,1.601 a 3.000,32
9,2,Norte,AC,F,Parda,3.001 a 10.000,13
9,2,Norte,AC,F,Parda,10.001 a 50.000,1
9,2,Norte,AC,F,Indígena,Não aplicável,2
9,3,Norte,AC,M,Branca,Não aplicável,97
9,3,Norte,AC,M,Branca,0 a 100,4
9,3,Norte,AC,M,Branca,601 a 800,3
9,3,Norte,AC,M,Branca,801 a 1.600,18
9,3,Norte,AC,M,Branca,1.601 a 3.000,14
9,3,Norte,AC,M,Branca,3.001 a 10.000,11
9,3,Norte,AC,M,Branca,10.001 a 50.000,3
9,3,Norte,AC,M,Preta,Não aplicável,32
9,3,Norte,AC,M,Preta,101 a 300,1
9,3,Norte,AC,M,Preta,301 a 600,1
9,3,Norte,AC,M,Preta,601 a 800,1
9,3,Norte,AC,M,Preta,801 a 1.600,7
9,3,Norte,AC,M,Preta,1.601 a 3.000,3
9,3,Norte,AC,M,Preta,3.001 a 10.000,4
9,3,Norte,AC,M,Amarela,Não aplicável,1
9,3,Norte,AC,M,Parda,Não aplicável,345
9,3,Norte,AC,M,Parda,0 a 100,4
9,3,Norte,AC,M,Parda,101 a 300,5
9,3,Norte,AC,M,Parda,301 a 600,21
9,3,Norte,AC,M,Parda,601 a 800,15
9,3,Norte,AC,M,Parda,801 a 1.600,103
9,3,Norte,AC,M,Parda,1.601 a 3.000,44
9,3,Norte,AC,M,Parda,3.001 a 10.000,25
9,3,Norte,AC,M,Parda,10.001 a 50.000,1
9,3,Norte,AC,M,Indígena,601 a 800,1
9,3,Norte,AC,M,Indígena,1.601 a 3.000,1
9,3,Norte,AC,M,Indígena,10.001 a 50.000,1
9,3,Norte,AC,F,Branca,Não aplicável,121
9,3,Norte,AC,F,Branca,0 a 100,1
9,3,Norte,AC,F,Branca,301 a 600,3
9,3,Norte,AC,F,Branca,601 a 800,1
9,3,Norte,AC,F,Branca,801 a 1.600,14
9,3,Norte,AC,F,Branca,1.601 a 3.000,8
9,3,Norte,AC,F,Branca,3.001 a 10.000,12
9,3,Norte,AC,F,Branca,10.001 a 50.000,1
9,3,Norte,AC,F,Preta,Não aplicável,40
9,3,Norte,AC,F,Preta,301 a 600,1
9,3,Norte,AC,F,Preta,801 a 1.600,9
9,3,Norte,AC,F,Preta,1.601 a 3.000,4
9,3,Norte,AC,F,Preta,3.001 a 10.000,3
9,3,Norte,AC,F,Amarela,Não aplicável,4
9,3,Norte,AC,F,Parda,Não aplicável,484
9,3,Norte,AC,F,Parda,0 a 100,2
9,3,Norte,AC,F,Parda,101 a 300,3
9,3,Norte,AC,F,Parda,301 a 600,12
9,3,Norte,AC,F,Parda,601 a 800,8
9,3,Norte,AC,F,Parda,801 a 1.600,79
9,3,Norte,AC,F,Parda,1.601 a 3.000,34
9,3,Norte,AC,F,Parda,3.001 a 10.000,18
9,3,Norte,AC,F,Indígena,Não aplicável,1
9,4,Norte,AC,M,Branca,Não aplicável,97
9,4,Norte,AC,M,Branca,301 a 600,2
9,4,Norte,AC,M,Branca,601 a 800,1
9,4,Norte,AC,M,Branca,801 a 1.600,26
9,4,Norte,AC,M,Branca,1.601 a 3.000,18
9,4,Norte,AC,M,Branca,3.001 a 10.000,11
9,4,Norte,AC,M,Preta,Não aplicável,27
9,4,Norte,AC,M,Preta,601 a 800,1
9,4,Norte,AC,M,Preta,801 a 1.600,7
9,4,Norte,AC,M,Preta,1.601 a 3.000,10
9,4,Norte,AC,M,Preta,3.001 a 10.000,7
9,4,Norte,AC,M,Preta,10.001 a 50.000,1
9,4,Norte,AC,M,Amarela,Não aplicável,5
9,4,Norte,AC,M,Amarela,801 a 1.600,2
9,4,Norte,AC,M,Amarela,1.601 a 3.000,1
9,4,Norte,AC,M,Parda,Não aplicável,341
9,4,Norte,AC,M,Parda,101 a 300,6
9,4,Norte,AC,M,Parda,301 a 600,18
9,4,Norte,AC,M,Parda,601 a 800,17
9,4,Norte,AC,M,Parda,801 a 1.600,103
9,4,Norte,AC,M,Parda,1.601 a 3.000,50
9,4,Norte,AC,M,Parda,3.001 a 10.000,24
9,4,Norte,AC,M,Parda,10.001 a 50.000,4
9,4,Norte,AC,M,Indígena,Não aplicável,1
9,4,Norte,AC,M,Indígena,1.601 a 3.000,1
9,4,Norte,AC,F,Branca,Não aplicável,129
9,4,Norte,AC,F,Branca,601 a 800,3
9,4,Norte,AC,F,Branca,801 a 1.600,24
9,4,Norte,AC,F,Branca,1.601 a 3.000,16
9,4,Norte,AC,F,Branca,3.001 a 10.000,6
9,4,Norte,AC,F,Preta,Não aplicável,20
9,4,Norte,AC,F,Preta,301 a 600,2
9,4,Norte,AC,F,Preta,601 a 800,1
9,4,Norte,AC,F,Preta,801 a 1.600,7
9,4,Norte,AC,F,Preta,1.601 a 3.000,1
9,4,Norte,AC,F,Preta,3.001 a 10.000,4
9,4,Norte,AC,F,Amarela,Não aplicável,4
9,4,Norte,AC,F,Amarela,801 a 1.600,4
9,4,Norte,AC,F,Parda,Não aplicável,452
9,4,Norte,AC,F,Parda,0 a 100,1
9,4,Norte,AC,F,Parda,101 a 300,4
9,4,Norte,AC,F,Parda,301 a 600,12
9,4,Norte,AC,F,Parda,601 a 800,8
9,4,Norte,AC,F,Parda,801 a 1.600,91
9,4,Norte,AC,F,Parda,1.601 a 3.000,27
9,4,Norte,AC,F,Parda,3.001 a 10.000,16
9,4,Norte,AC,F,Parda,10.001 a 50.000,1
9,4,Norte,AC,F,Indígena,Não aplicável,4
9,4,Norte,AC,F,Indígena,301 a 600,1
9,4,Norte,AC,F,Indígena,601 a 800,1
9,4,Norte,AC,F,Indígena,3.001 a 10.000,1
7,1,Norte,AM,M,Branca,Não aplicável,111
7,1,Norte,AM,M,Branca,101 a 300,3
7,1,Norte,AM,M,Branca,301 a 600,3
7,1,Norte,AM,M,Branca,601 a 800,2
7,1,Norte,AM,M,Branca,801 a 1.600,26
7,1,Norte,AM,M,Branca,1.601 a 3.000,16
7,1,Norte,AM,M,Branca,3.001 a 10.000,15
7,1,Norte,AM,M,Branca,10.001 a 50.000,2
7,1,Norte,AM,M,Preta,Não aplicável,28
7,1,Norte,AM,M,Preta,101 a 300,1
7,1,Norte,AM,M,Preta,601 a 800,2
7,1,Norte,AM,M,Preta,801 a 1.600,10
7,1,Norte,AM,M,Preta,1.601 a 3.000,7
7,1,Norte,AM,M,Preta,3.001 a 10.000,3
7,1,Norte,AM,M,Amarela,Não aplicável,2
7,1,Norte,AM,M,Parda,Não aplicável,517
7,1,Norte,AM,M,Parda,0 a 100,4
7,1,Norte,AM,M,Parda,101 a 300,19
7,1,Norte,AM,M,Parda,301 a 600,32
7,1,Norte,AM,M,Parda,601 a 800,20
7,1,Norte,AM,M,Parda,801 a 1.600,154
7,1,Norte,AM,M,Parda,1.601 a 3.000,87
7,1,Norte,AM,M,Parda,3.001 a 10.000,37
7,1,Norte,AM,M,Parda,10.001 a 50.000,4
7,1,Norte,AM,M,Indígena,Não aplicável,19
7,1,Norte,AM,M,Indígena,301 a 600,1
7,1,Norte,AM,M,Indígena,801 a 1.600,6
7,1,Norte,AM,M,Indígena,1.601 a 3.000,3
7,1,Norte,AM,F,Branca,Não aplicável,151
7,1,Norte,AM,F,Branca,101 a 300,3
7,1,Norte,AM,F,Branca,301 a 600,4
7,1,Norte,AM,F,Branca,601 a 800,1
7,1,Norte,AM,F,Branca,801 a 1.600,19
7,1,Norte,AM,F,Branca,1.601 a 3.000,14
7,1,Norte,AM,F,Branca,3.001 a 10.000,10
7,1,Norte,AM,F,Preta,Não aplicável,26
7,1,Norte,AM,F,Preta,301 a 600,1
7,1,Norte,AM,F,Preta,601 a 800,1
7,1,Norte,AM,F,Preta,801 a 1.600,5
7,1,Norte,AM,F,Preta,3.001 a 10.000,2
7,1,Norte,AM,F,Amarela,Não aplicável,5
7,1,Norte,AM,F,Amarela,10.001 a 50.000,2
7,1,Norte,AM,F,Parda,Não aplicável,693
7,1,Norte,AM,F,Parda,0 a 100,3
7,1,Norte,AM,F,Parda,101 a 300,10
7,1,Norte,AM,F,Parda,301 a 600,22
7,1,Norte,AM,F,Parda,601 a 800,12
7,1,Norte,AM,F,Parda,801 a 1.600,86
7,1,Norte,AM,F,Parda,1.601 a 3.000,31
7,1,Norte,AM,F,Parda,3.001 a 10.000,21
7,1,Norte,AM,F,Parda,10.001 a 50.000,1
7,1,Norte,AM,F,Indígena,Não aplicável,27
7,1,Norte,AM,F,Indígena,101 a 300,1
7,1,Norte,AM,F,Indígena,601 a 800,2
7,1,Norte,AM,F,Indígena,801 a 1.600,3
7,1,Norte,AM,F,Indígena,1.601 a 3.000,1
7,1,Norte,AM,F,Indígena,3.001 a 10.000,1
7,2,Norte,AM,M,Branca,Não aplicável,121
7,2,Norte,AM,M,Branca,0 a 100,2
7,2,Norte,AM,M,Branca,101 a 300,2
7,2,Norte,AM,M,Branca,301 a 600,4
7,2,Norte,AM,M,Branca,801 a 1.600,22
7,2,Norte,AM,M,Branca,1.601 a 3.000,14
7,2,Norte,AM,M,Branca,3.001 a 10.000,18
7,2,Norte,AM,M,Branca,10.001 a 50.000,4
7,2,Norte,AM,M,Preta,Não aplicável,26
7,2,Norte,AM,M,Preta,301 a 600,2
7,2,Norte,AM,M,Preta,601 a 800,3
7,2,Norte,AM,M,Preta,801 a 1.600,13
7,2,Norte,AM,M,Preta,1.601 a 3.000,6
7,2,Norte,AM,M,Amarela,Não aplicável,1
7,2,Norte,AM,M,Amarela,801 a 1.600,1
7,2,Norte,AM,M,Amarela,1.601 a 3.000,1
7,2,Norte,AM,M,Parda,Não aplicável,621
7,2,Norte,AM,M,Parda,101 a 300,11
7,2,Norte,AM,M,Parda,301 a 600,46
7,2,Norte,AM,M,Parda,601 a 800,17
7,2,Norte,AM,M,Parda,801 a 1.600,158
7,2,Norte,AM,M,Parda,1.601 a 3.000,62
7,2,Norte,AM,M,Parda,3.001 a 10.000,29
7,2,Norte,AM,M,Parda,10.001 a 50.000,2
7,2,Norte,AM,M,Indígena,Não aplicável,23
7,2,Norte,AM,M,Indígena,101 a 300,2
7,2,Norte,AM,M,Indígena,301 a 600,6
7,2,Norte,AM,M,Indígena,601 a 800,1
7,2,Norte,AM,M,Indígena,801 a 1.600,1
7,2,Norte,AM,M,Indígena,3.001 a 10.000,1
7,2,Norte,AM,F,Branca,Não aplicável,188
7,2,Norte,AM,F,Branca,101 a 300,2
7,2,Norte,AM,F,Branca,301 a 600,3
7,2,Norte,AM,F,Branca,601 a 800,2
7,2,Norte,AM,F,Branca,801 a 1.600,14
7,2,Norte,AM,F,Branca,1.601 a 3.000,13
7,2,Norte,AM,F,Branca,3.001 a 10.000,9
7,2,Norte,AM,F,Branca,10.001 a 50.000,1
7,2,Norte,AM,F,Preta,Não aplicável,27
7,2,Norte,AM,F,Preta,301 a 600,3
7,2,Norte,AM,F,Preta,601 a 800,1
7,2,Norte,AM,F,Preta,801 a 1.600,5
7,2,Norte,AM,F,Preta,1.601 a 3.000,4
7,2,Norte,AM,F,Preta,3.001 a 10.000,2
7,2,Norte,AM,F,Amarela,Não aplicável,7
7,2,Norte,AM,F,Amarela,101 a 300,1
7,2,Norte,AM,F,Amarela,1.601 a 3.000,1
7,2,Norte,AM,F,Parda,Não aplicável,707
7,2,Norte,AM,F,Parda,0 a 100,3
7,2,Norte,AM,F,Parda,101 a 300,11
7,2,Norte,AM,F,Parda,301 a 600,28
7,2,Norte,AM,F,Parda,601 a 800,10
7,2,Norte,AM,F,Parda,801 a 1.600,84
7,2,Norte,AM,F,Parda,1.601 a 3.000,32
7,2,Norte,AM,F,Parda,3.001 a 10.000,11
7,2,Norte,AM,F,Parda,10.001 a 50.000,1
7,2,Norte,AM,F,Indígena,Não aplicável,38
7,2,Norte,AM,F,Indígena,301 a 600,2
7,2,Norte,AM,F,Indígena,601 a 800,2
7,2,Norte,AM,F,Indígena,801 a 1.600,3
7,2,Norte,AM,F,Indígena,3.001 a 10.000,1
7,3,Norte,AM,M,Branca,Não aplicável,122
7,3,Norte,AM,M,Branca,101 a 300,9
7,3,Norte,AM,M,Branca,301 a 600,5
7,3,Norte,AM,M,Branca,601 a 800,5
7,3,Norte,AM,M,Branca,801 a 1.600,33
7,3,Norte,AM,M,Branca,1.601 a 3.000,22
7,3,Norte,AM,M,Branca,3.001 a 10.000,26
7,3,Norte,AM,M,Branca,10.001 a 50.000,1
7,3,Norte,AM,M,Preta,Não aplicável,27
7,3,Norte,AM,M,Preta,101 a 300,1
7,3,Norte,AM,M,Preta,301 a 600,2
7,3,Norte,AM,M,Preta,801 a 1.600,9
7,3,Norte,AM,M,Preta,1.601 a 3.000,3
7,3,Norte,AM,M,Preta,3.001 a 10.000,4
7,3,Norte,AM,M,Amarela,Não aplicável,4
7,3,Norte,AM,M,Amarela,801 a 1.600,1
7,3,Norte,AM,M,Parda,Não aplicável,538
7,3,Norte,AM,M,Parda,0 a 100,3
7,3,Norte,AM,M,Parda,101 a 300,32
7,3,Norte,AM,M,Parda,301 a 600,28
7,3,Norte,AM,M,Parda,601 a 800,24
7,3,Norte,AM,M,Parda,801 a 1.600,154
7,3,Norte,AM,M,Parda,1.601 a 3.000,66
7,3,Norte,AM,M,Parda,3.001 a 10.000,35
7,3,Norte,AM,M,Parda,10.001 a 50.000,4
7,3,Norte,AM,M,Indígena,Não aplicável,28
7,3,Norte,AM,M,Indígena,301 a 600,2
7,3,Norte,AM,M,Indígena,601 a 800,1
7,3,Norte,AM,M,Indígena,801 a 1.600,4
7,3,Norte,AM,M,Indígena,3.001 a 10.000,1
7,3,Norte,AM,F,Branca,Não aplicável,180
7,3,Norte,AM,F,Branca,101 a 300,2
7,3,Norte,AM,F,Branca,301 a 600,2
7,3,Norte,AM,F,Branca,601 a 800,1
7,3,Norte,AM,F,Branca,801 a 1.600,26
7,3,Norte,AM,F,Branca,1.601 a 3.000,13
7,3,Norte,AM,F,Branca,3.001 a 10.000,15
7,3,Norte,AM,F,Preta,Não aplicável,33
7,3,Norte,AM,F,Preta,101 a 300,1
7,3,Norte,AM,F,Preta,301 a 600,2
7,3,Norte,AM,F,Preta,601 a 800,1
7,3,Norte,AM,F,Preta,801 a 1.600,4
7,3,Norte,AM,F,Amarela,Não aplicável,7
7,3,Norte,AM,F,Amarela,301 a 600,1
7,3,Norte,AM,F,Amarela,801 a 1.600,1
7,3,Norte,AM,F,Parda,Não aplicável,715
7,3,Norte,AM,F,Parda,0 a 100,5
7,3,Norte,AM,F,Parda,101 a 300,11
7,3,Norte,AM,F,Parda,301 a 600,29
7,3,Norte,AM,F,Parda,601 a 800,13
7,3,Norte,AM,F,Parda,801 a 1.600,100
7,3,Norte,AM,F,Parda,1.601 a 3.000,32
7,3,Norte,AM,F,Parda,3.001 a 10.000,31
7,3,Norte,AM,F,Parda,10.001 a 50.000,1
7,3,Norte,AM,F,Indígena,Não aplicável,29
7,3,Norte,AM,F,Indígena,301 a 600,1
7,3,Norte,AM,F,Indígena,801 a 1.600,2
7,3,Norte,AM,F,Indígena,1.601 a 3.000,1
7,4,Norte,AM,M,Branca,Não aplicável,110
7,4,Norte,AM,M,Branca,0 a 100,5
7,4,Norte,AM,M,Branca,101 a 300,6
7,4,Norte,AM,M,Branca,301 a 600,2
7,4,Norte,AM,M,Branca,601 a 800,3
7,4,Norte,AM,M,Branca,801 a 1.600,21
7,4,Norte,AM,M,Branca,1.601 a 3.000,18
7,4,Norte,AM,M,Branca,3.001 a 10.000,10
7,4,Norte,AM,M,Branca,10.001 a 50.000,2
7,4,Norte,AM,M,Preta,Não aplicável,29
7,4,Norte,AM,M,Preta,0 a 100,2
7,4,Norte,AM,M,Preta,301 a 600,5
7,4,Norte,AM,M,Preta,601 a 800,3
7,4,Norte,AM,M,Preta,801 a 1.600,11
7,4,Norte,AM,M,Preta,1.601 a 3.000,6
7,4,Norte,AM,M,Preta,3.001 a 10.000,2
7,4,Norte,AM,M,Amarela,Não aplicável,6
7,4,Norte,AM,M,Amarela,801 a 1.600,1
7,4,Norte,AM,M,Parda,Não aplicável,564
7,4,Norte,AM,M,Parda,0 a 100,5
7,4,Norte,AM,M,Parda,101 a 300,12
7,4,Norte,AM,M,Parda,301 a 600,40
7,4,Norte,AM,M,Parda,601 a 800,33
7,4,Norte,AM,M,Parda,801 a 1.600,153
7,4,Norte,AM,M,Parda,1.601 a 3.000,75
7,4,Norte,AM,M,Parda,3.001 a 10.000,31
7,4,Norte,AM,M,Indígena,Não aplicável,11
7,4,Norte,AM,M,Indígena,301 a 600,1
7,4,Norte,AM,M,Indígena,601 a 800,1
7,4,Norte,AM,M,Indígena,801 a 1.600,2
7,4,Norte,AM,M,Indígena,3.001 a 10.000,1
7,4,Norte,AM,F,Branca,Não aplicável,180
7,4,Norte,AM,F,Branca,101 a 300,3
7,4,Norte,AM,F,Branca,301 a 600,4
7,4,Norte,AM,F,Branca,601 a 800,3
7,4,Norte,AM,F,Branca,801 a 1.600,24
7,4,Norte,AM,F,Branca,1.601 a 3.000,8
7,4,Norte,AM,F,Branca,3.001 a 10.000,8
7,4,Norte,AM,F,Preta,Não aplicável,20
7,4,Norte,AM,F,Preta,301 a 600,1
7,4,Norte,AM,F,Preta,801 a 1.600,3
7,4,Norte,AM,F,Preta,3.001 a 10.000,2
7,4,Norte,AM,F,Amarela,Não aplicável,7
7,4,Norte,AM,F,Amarela,3.001 a 10.000,1
7,4,Norte,AM,F,Parda,Não aplicável,748
7,4,Norte,AM,F,Parda,0 a 100,1
7,4,Norte,AM,F,Parda,101 a 300,12
7,4,Norte,AM,F,Parda,301 a 600,21
7,4,Norte,AM,F,Parda,601 a 800,11
7,4,Norte,AM,F,Parda,801 a 1.600,115
7,4,Norte,AM,F,Parda,1.601 a 3.000,45
7,4,Norte,AM,F,Parda,3.001 a 10.000,18
7,4,Norte,AM,F,Indígena,Não aplicável,16
7,4,Norte,AM,F,Indígena,601 a 800,1
7,4,Norte,AM,F,Indígena,801 a 1.600,5
8,1,Norte,AM,M,Branca,Não aplicável,113
8,1,Norte,AM,M,Branca,101 a 300,3
8,1,Norte,AM,M,Branca,301 a 600,4
8,1,Norte,AM,M,Branca,801 a 1.600,28
8,1,Norte,AM,M,Branca,1.601 a 3.000,15
8,1,Norte,AM,M,Branca,3.001 a 10.000,16
8,1,Norte,AM,M,Branca,10.001 a 50.000,1
8,1,Norte,AM,M,Preta,Não aplicável,29
8,1,Norte,AM,M,Preta,301 a 600,1
8,1,Norte,AM,M,Preta,801 a 1.600,8
8,1,Norte,AM,M,Preta,1.601 a 3.000,8
8,1,Norte,AM,M,Preta,3.001 a 10.000,4
8,1,Norte,AM,M,Amarela,Não aplicável,2
8,1,Norte,AM,M,Parda,Não aplicável,557
8,1,Norte,AM,M,Parda,0 a 100,2
8,1,Norte,AM,M,Parda,101 a 300,31
8,1,Norte,AM,M,Parda,301 a 600,43
8,1,Norte,AM,M,Parda,601 a 800,19
8,1,Norte,AM,M,Parda,801 a 1.600,159
8,1,Norte,AM,M,Parda,1.601 a 3.000,82
8,1,Norte,AM,M,Parda,3.001 a 10.000,46
8,1,Norte,AM,M,Parda,10.001 a 50.000,4
8,1,Norte,AM,M,Indígena,Não aplicável,17
8,1,Norte,AM,M,Indígena,301 a 600,3
8,1,Norte,AM,M,Indígena,801 a 1.600,6
8,1,Norte,AM,M,Indígena,1.601 a 3.000,2
8,1,Norte,AM,F,Branca,Não aplicável,150
8,1,Norte,AM,F,Branca,0 a 100,1
8,1,Norte,AM,F,Branca,101 a 300,1
8,1,Norte,AM,F,Branca,301 a 600,3
8,1,Norte,AM,F,Branca,801 a 1.600,24
8,1,Norte,AM,F,Branca,1.601 a 3.000,11
8,1,Norte,AM,F,Branca,3.001 a 10.000,6
8,1,Norte,AM,F,Preta,Não aplicável,25
8,1,Norte,AM,F,Preta,601 a 800,1
8,1,Norte,AM,F,Preta,801 a 1.600,6
8,1,Norte,AM,F,Preta,1.601 a 3.000,3
8,1,Norte,AM,F,Preta,3.001 a 10.000,1
8,1,Norte,AM,F,Amarela,Não aplicável,6
8,1,Norte,AM,F,Amarela,10.001 a 50.000,2
8,1,Norte,AM,F,Parda,Não aplicável,763
8,1,Norte,AM,F,Parda,0 a 100,1
8,1,Norte,AM,F,Parda,101 a 300,11
8,1,Norte,AM,F,Parda,301 a 600,30
8,1,Norte,AM,F,Parda,601 a 800,6
8,1,Norte,AM,F,Parda,801 a 1.600,99
8,1,Norte,AM,F,Parda,1.601 a 3.000,31
8,1,Norte,AM,F,Parda,3.001 a 10.000,19
8,1,Norte,AM,F,Indígena,Não aplicável,24
8,1,Norte,AM,F,Indígena,101 a 300,1
8,1,Norte,AM,F,Indígena,601 a 800,2
